

time(s),pulse,score,player,coin
30.5503,11,0.5,null,
30.56703,11,0.5,1,
30.58356,11,0.5,null,
30.60048,11,0.5,null,
30.61703,11,0.5,null,
30.63367,11,0.5,null,
30.65029,11,0.5,null,
30.66704,11,0.5,null,
30.68379,11,0.5,null,
30.70039,11,0.5,null,
30.71693,11,0.5,null,
30.73374,11,0.5,null,
30.75034,11,0.5,null,
30.767,11,0.5,null,
30.78374,11,0.5,null,
30.80037,11,0.4947369,null,
30.81707,11,0.4947369,2,
30.83369,11,0.4947369,null,
30.85091,11,0.4736842,null,
30.86739,11,0.4736842,null,
30.88405,11,0.4736842,null,
30.90093,11,0.4526316,null,
30.91721,11,0.4526316,null,
30.93392,11,0.4263158,null,
30.95064,11,0.4263158,null,
30.96729,11,0.4263158,null,
30.9841,11,0.3894737,null,
31.00041,11,0.3894737,null,
31.01728,11,0.3894737,null,
31.03389,11,0.3421053,null,
31.05054,11,0.3421053,null,
31.06713,11,0.3421053,null,
31.08395,11,0.2947368,null,
31.1005,11,0.2947368,null,
31.11698,11,0.2947368,null,
31.13388,11,0.2368421,null,
31.15038,11,0.2368421,null,
31.16704,11,0.1842105,null,
31.18362,11,0.1842105,null,
31.20048,11,0.1842105,null,
31.21706,11,0.131579,null,
31.23367,12,0.131579,2,
31.25043,12,0.131579,null,
31.26703,12,0.131579,null,
31.28372,12,0.131579,null,
31.30053,12,0.131579,null,
31.31698,12,0.08947369,null,
31.33407,12,0.08947369,null,
31.35084,12,0.06315789,null,
31.36742,12,0.06315789,null,
31.38404,12,0.06315789,null,
31.40074,12,0.04736842,null,
31.4174,12,0.04736842,null,
31.43431,12,0.04736842,null,
31.45081,12,0.0368421,null,
31.4677,12,0.0368421,null,
31.48384,12,0.0368421,null,
31.50036,12,0.03157895,null,
31.51705,12,0.03157895,null,
31.53383,12,0.03157895,null,
31.55035,12,0.02631579,null,
31.56701,12,0.02631579,null,
31.58384,12,0.02631579,null,
31.6004,12,0.02631579,null,
31.61716,13,0.02631579,2,
31.63373,13,0.02631579,null,
31.65051,13,0.02631579,null,
31.66711,13,0.02631579,null,
31.68373,13,0.02631579,null,
31.70037,13,0.02631579,null,
31.71712,13,0.02631579,null,
31.7338,13,0.02631579,null,
31.75077,13,0.02631579,null,
31.76709,13,0.02631579,null,
31.78374,13,0.02631579,null,
31.80041,13,0.02631579,null,
31.81719,13,0.03157895,null,
31.8341,13,0.03157895,null,
31.85062,13,0.03157895,null,
31.86744,13,0.04210526,null,
31.88408,13,0.04210526,null,
31.90092,13,0.04210526,null,
31.91747,13,0.05789474,null,
31.93405,13,0.05789474,null,
31.95105,13,0.05789474,null,
31.96749,13,0.08421053,null,
31.98412,13,0.08421053,null,
32.00051,13,0.08421053,null,
32.01694,13,0.08421053,null,
32.03373,13,0.1368421,null,
32.05078,14,0.1368421,1,
32.06717,14,0.1368421,null,
32.08372,14,0.1894737,null,
32.10033,14,0.1894737,null,
32.11715,14,0.1894737,null,
32.13382,14,0.2578947,null,
32.15057,14,0.2578947,null,
32.16715,14,0.2578947,null,
32.1838,15,0.3157895,0,
32.20042,15,0.3157895,null,
32.21715,15,0.3157895,null,
32.2338,15,0.3526316,null,
32.25046,15,0.3526316,null,
32.26715,15,0.3894737,null,
32.28379,15,0.3894737,null,
32.30043,15,0.3894737,null,
32.31752,15,0.4210526,null,
32.33422,15,0.4210526,null,
32.35151,15,0.4210526,null,
32.36752,15,0.4210526,null,
32.38417,15,0.4210526,null,
32.40088,15,0.4210526,null,
32.41756,15,0.4578947,null,
32.43418,15,0.4578947,null,
32.45098,15,0.4578947,null,
32.46726,15,0.4842105,null,
32.48385,15,0.4842105,null,
32.50056,15,0.5,null,
32.51704,15,0.5,null,
32.5338,15,0.5,null,
32.55051,15,0.5,null,
32.5671,15,0.5,null,
32.58387,15,0.5,null,
32.60055,16,0.5,0,
32.61727,16,0.5,null,
32.63393,16,0.5,null,
32.65049,16,0.5,null,
32.66722,16,0.5,null,
32.68385,16,0.5,null,
32.70044,16,0.5,null,
32.71724,16,0.5,null,
32.73383,16,0.5,null,
32.75054,16,0.5,null,
32.76717,16,0.5,null,
32.7842,16,0.5,null,
32.80088,16,0.5,null,
32.81757,16,0.5,null,
32.83427,16,0.5,null,
32.85088,16,0.5,null,
32.86753,16,0.5,null,
32.88424,16,0.5,null,
32.90085,16,0.5,null,
32.91741,16,0.5,null,
32.93396,16,0.5,null,
32.95054,16,0.5,null,
32.96706,16,0.5,null,
32.98421,16,0.5,null,
33.00047,16,0.5,null,
33.01711,16,0.5,null,
33.03391,16,0.5,null,
33.05049,16,0.5,null,
33.06712,16,0.5,null,
33.0843,16,0.5,null,
33.10059,17,0.5,0,
33.1172,17,0.5,null,
33.13392,17,0.5,null,
33.15055,17,0.5,null,
33.16724,17,0.5,null,
33.18385,17,0.5,null,
33.20053,17,0.5,null,
33.21743,17,0.5,null,
33.23386,17,0.5,null,
33.25108,17,0.5,null,
33.2676,17,0.5,null,
33.28426,17,0.5,null,
33.30137,17,0.5,null,
33.31764,17,0.5,null,
33.33422,17,0.5,null,
33.35122,17,0.5,null,
33.36768,17,0.4789474,null,
33.38445,17,0.4789474,null,
33.40088,17,0.4789474,null,
33.41722,17,0.4368421,null,
33.43373,17,0.4368421,null,
33.45108,17,0.4368421,null,
33.46719,17,0.4368421,null,
33.48382,17,0.4368421,null,
33.50074,17,0.4368421,null,
33.51715,17,0.3842105,null,
33.53385,17,0.3842105,null,
33.55067,17,0.3842105,null,
33.56739,17,0.3263158,1,
33.58381,17,0.3263158,null,
33.60077,17,0.2631579,null,
33.61712,11,0.2631579,null,
33.63409,11,0.2631579,null,
33.6506,11,0.2,null,
33.66723,11,0.2,null,
33.68389,11,0.2,null,
33.70065,11,0.1473684,null,
33.71713,12,0.1473684,2,
33.73423,12,0.1473684,null,
33.75111,12,0.1,null,
33.76764,12,0.1,null,
33.78427,12,0.1,null,
33.80105,12,0.07368421,null,
33.81763,12,0.07368421,null,
33.83438,12,0.05263158,null,
33.85112,12,0.05263158,null,
33.86761,12,0.05263158,null,
33.8839,12,0.04210526,null,
33.90082,12,0.04210526,null,
33.91724,12,0.04210526,null,
33.93391,12,0.03157895,null,
33.95064,12,0.03157895,null,
33.96725,12,0.03157895,null,
33.98386,12,0.02631579,null,
34.00059,12,0.02631579,null,
34.0173,12,0.02631579,null,
34.03398,12,0.02105263,null,
34.05083,12,0.02105263,null,
34.06736,12,0.02631579,null,
34.08386,12,0.02631579,null,
34.10087,12,0.02631579,null,
34.11724,13,0.02631579,2,
34.13389,13,0.02631579,null,
34.15064,13,0.02631579,null,
34.16727,13,0.02631579,null,
34.18377,13,0.02631579,null,
34.20112,13,0.02631579,null,
34.21762,13,0.02631579,null,
34.23437,13,0.02631579,null,
34.25113,13,0.02631579,null,
34.26778,13,0.02105263,null,
34.28422,13,0.02105263,null,
34.30104,13,0.02631579,null,pulse
34.3176,13,0.02631579,null,
34.33427,13,0.02631579,null,
34.35074,13,0.02631579,null,
34.36737,13,0.02631579,null,
34.38396,13,0.02631579,null,
34.40104,13,0.02631579,null,
34.4173,13,0.02631579,null,
34.43396,13,0.02631579,null,
34.45068,13,0.03157895,null,
34.46721,13,0.03157895,null,
34.48399,13,0.03157895,null,
34.50075,13,0.03157895,null,
34.51733,13,0.03157895,null,
34.53394,13,0.04210526,null,
34.55057,13,0.04210526,null,
34.56731,13,0.04210526,null,
34.58396,13,0.04736842,null,
34.60068,13,0.04736842,null,
34.61734,13,0.04736842,null,
34.63404,13,0.06315789,null,
34.65068,14,0.06315789,2,
34.66766,14,0.06315789,null,
34.68428,14,0.07894737,null,
34.70157,14,0.07894737,null,
34.71786,14,0.1052632,null,
34.73416,14,0.1052632,null,
34.75088,14,0.1052632,null,
34.76759,14,0.1052632,null,
34.78426,14,0.1052632,null,
34.80125,14,0.131579,null,
34.81763,14,0.131579,null,
34.83429,14,0.131579,null,
34.85067,14,0.1684211,null,
34.86743,14,0.1684211,null,
34.88397,14,0.1684211,null,
34.90089,15,0.2157895,1,
34.91722,15,0.2157895,null,
34.93409,15,0.2631579,null,
34.9506,15,0.2631579,null,
34.96737,15,0.2631579,null,
34.98419,15,0.3157895,null,
35.00074,15,0.3157895,null,
35.01736,15,0.3157895,null,
35.03397,15,0.3631579,null,
35.05073,15,0.3631579,null,
35.06733,15,0.3631579,null,
35.08401,15,0.3947369,null,
35.1006,15,0.3947369,null,
35.11737,15,0.3947369,null,
35.13432,16,0.4263158,0,
35.15125,16,0.4263158,null,
35.16779,16,0.4631579,null,
35.18421,16,0.4631579,null,
35.20104,16,0.4631579,null,
35.21769,16,0.5,null,
35.23445,16,0.5,null,
35.25104,16,0.5,null,
35.26777,16,0.5,null,
35.28436,16,0.5,null,
35.30076,16,0.5,null,
35.31732,16,0.5,null,
35.33406,16,0.5,null,
35.35071,16,0.5,null,
35.36733,16,0.5,null,
35.38393,16,0.5,null,
35.40072,16,0.5,null,
35.41727,16,0.5,null,
35.43438,16,0.5,null,
35.45109,16,0.5,null,
35.46728,16,0.5,null,
35.48402,16,0.5,null,
35.50075,16,0.5,null,
35.5173,16,0.5,null,
35.53404,16,0.5,null,
35.55075,16,0.5,null,
35.56732,16,0.5,null,
35.58403,16,0.5,null,
35.60071,16,0.5,null,
35.6179,17,0.5,0,
35.63446,17,0.5,null,
35.65104,17,0.5,null,
35.66775,17,0.5,null,
35.68431,17,0.5,null,
35.70102,17,0.5,null,
35.71782,17,0.5,null,
35.73444,17,0.5,null,
35.75123,17,0.5,null,
35.76775,17,0.5,null,
35.78406,17,0.5,null,
35.80085,17,0.5,null,
35.81754,17,0.5,null,
35.83401,17,0.5,null,
35.85102,17,0.5,null,
35.8674,17,0.5,null,
35.8839,17,0.5,null,
35.9009,17,0.5,null,
35.91734,17,0.5,null,
35.93406,17,0.5,null,
35.9509,17,0.5,null,
35.96737,17,0.5,null,
35.98413,17,0.5,null,
36.0009,17,0.5,null,
36.01738,17,0.5,null,
36.03399,17,0.5,null,
36.05071,17,0.5,null,
36.06745,17,0.5,null,
36.08399,17,0.5,null,
36.10083,17,0.5,null,
36.1173,18,0.5,0,
36.13445,18,0.5,null,
36.15104,18,0.5,null,
36.16774,18,0.5,null,
36.18438,18,0.5,null,
36.2012,18,0.4842105,null,
36.2178,18,0.4842105,null,
36.23446,18,0.4842105,null,
36.25122,18,0.4526316,null,
36.26778,18,0.4526316,null,
36.28449,18,0.4157895,null,
36.30071,18,0.4157895,null,
36.31736,18,0.4157895,null,
36.3343,18,0.4157895,null,
36.35076,18,0.4157895,null,
36.36735,18,0.368421,null,
36.384,18,0.368421,null,
36.40072,18,0.368421,null,
36.41746,18,0.3157895,null,
36.43403,18,0.3157895,null,
36.45091,18,0.3157895,null,
36.46742,18,0.2631579,null,
36.48408,19,0.2631579,1,
36.50083,19,0.2157895,null,
36.51733,19,0.2157895,null,
36.53412,19,0.2157895,null,
36.5507,19,0.1684211,null,
36.56735,19,0.1684211,null,
36.58422,19,0.1684211,null,
36.60071,19,0.1263158,null,
36.61849,19,0.1263158,null,
36.63452,19,0.1263158,null,
36.65118,19,0.09473684,null,
36.66778,19,0.09473684,null,
36.68444,20,0.09473684,2,
36.70124,20,0.06315789,null,
36.71773,20,0.06315789,null,
36.73502,20,0.04210526,null,
36.75103,20,0.04210526,null,
36.76756,20,0.04210526,null,
36.78408,20,0.04210526,null,
36.80081,20,0.04210526,null,
36.81746,20,0.04210526,null,
36.8341,20,0.03157895,null,
36.85071,20,0.03157895,null,
36.86745,20,0.03157895,null,
36.88406,20,0.02105263,null,
36.90068,20,0.02105263,null,
36.9175,20,0.02105263,null,
36.93413,20,0.01578947,null,
36.95082,20,0.01578947,null,
36.96741,20,0.01578947,null,
36.98421,20,0.01578947,null,
37.00085,20,0.01578947,null,
37.01744,20,0.01052632,null,
37.034,20,0.01052632,null,
37.05098,20,0.01052632,null,
37.06741,20,0.005263158,null,
37.08449,20,0.005263158,null,
37.10169,20,0.005263158,null,
37.11779,20,0.005263158,null,
37.13448,21,0.005263158,2,
37.15125,21,0,null,
37.16763,21,0,null,
37.18441,21,0,null,
37.20097,21,0,null,
37.21765,21,0,null,
37.2342,21,0,null,
37.25107,21,0.005263158,null,
37.26749,21,0.005263158,null,
37.28414,21,0.005263158,null,
37.30097,21,0.005263158,null,
37.31749,21,0.005263158,null,
37.33416,21,0.005263158,null,
37.35074,21,0.005263158,null,
37.36745,21,0.005263158,null,
37.38417,21,0.005263158,null,
37.40091,21,0.005263158,null,
37.41753,21,0.005263158,null,
37.43417,21,0.005263158,null,
37.45098,21,0.005263158,null,
37.46754,21,0.005263158,null,
37.48416,21,0.005263158,null,
37.5008,21,0.005263158,null,
37.51767,21,0.005263158,null,
37.53422,21,0.005263158,null,
37.55074,21,0.005263158,null,
37.56833,21,0.005263158,null,
37.58456,21,0.01052632,null,
37.60125,21,0.01052632,null,
37.61788,21,0.01052632,null,
37.63441,21,0.01052632,null,
37.65108,22,0.01578947,2,
37.66794,22,0.01578947,null,
37.68459,22,0.01578947,null,
37.7012,22,0.02631579,null,
37.71759,22,0.02631579,null,
37.73421,22,0.02631579,null,
37.7509,22,0.05263158,null,
37.76761,22,0.05263158,null,
37.7842,22,0.05263158,null,
37.80087,22,0.07894737,null,
37.81749,22,0.07894737,null,
37.83418,22,0.1210526,null,
37.8509,22,0.1210526,null,
37.86771,22,0.1210526,null,
37.88426,22,0.1736842,null,
37.90075,22,0.1736842,null,
37.91771,23,0.1736842,1,
37.93414,23,0.1736842,null,
37.95078,23,0.1736842,null,
37.96757,23,0.1736842,null,
37.98418,23,0.2210526,null,
38.00104,23,0.2210526,null,
38.01755,23,0.2210526,null,
38.03457,23,0.2789474,null,
38.05108,23,0.2789474,null,
38.06786,23,0.3315789,null,
38.08429,23,0.3315789,null,
38.10136,23,0.3842105,null,
38.11774,23,0.3842105,null,
38.13451,23,0.3842105,null,
38.15125,24,0.4315789,0,
38.16794,24,0.4315789,null,
38.18432,24,0.4315789,null,
38.2009,24,0.4789474,null,
38.21753,24,0.4789474,null,
38.23423,24,0.4789474,null,
38.25087,24,0.5,null,
38.26758,24,0.5,null,
38.28422,24,0.5,null,
38.30095,24,0.5,null,
38.31762,24,0.5,null,
38.3344,24,0.5,null,
38.35081,24,0.5,null,
38.36767,24,0.5,null,
38.38422,24,0.5,null,
38.40085,24,0.5,null,
38.41763,24,0.5,null,
38.43417,24,0.5,null,
38.45087,24,0.5,null,
38.4677,24,0.5,null,
38.48422,24,0.5,null,
38.50148,24,0.5,null,
38.51809,24,0.5,null,
38.5346,24,0.5,null,
38.55124,24,0.5,null,
38.56865,24,0.5,null,
38.58452,24,0.5,null,
38.60134,24,0.5,null,
38.61803,24,0.5,null,
38.63465,25,0.5,0,
38.65111,25,0.5,null,
38.66782,25,0.5,null,
38.68438,25,0.5,null,
38.70092,25,0.5,null,
38.71759,25,0.5,null,
38.73418,25,0.5,null,
38.75106,25,0.5,null,
38.76759,25,0.5,null,
38.78425,25,0.5,null,
38.80098,25,0.5,null,
38.81788,25,0.5,null,
38.83426,25,0.5,null,
38.85111,25,0.5,null,
38.86761,25,0.5,null,
38.88425,25,0.5,null,
38.90099,25,0.5,null,
38.91762,25,0.5,null,
38.93421,25,0.5,null,
38.95097,25,0.5,null,
38.96762,25,0.5,null,
38.98473,25,0.5,null,
39.0013,25,0.5,null,
39.01805,25,0.5,null,
39.03454,25,0.5,null,
39.05138,25,0.5,null,
39.06809,25,0.5,null,
39.08461,25,0.5,null,
39.10152,25,0.5,null,
39.118,25,0.5,null,
39.13431,26,0.5,0,
39.15089,26,0.5,null,
39.16774,26,0.5,null,
39.18462,26,0.5,null,
39.20105,26,0.5,null,
39.2178,26,0.5,null,
39.23426,26,0.5,null,
39.25087,26,0.5,null,
39.26767,26,0.5,null,
39.28442,26,0.5,null,
39.30096,26,0.5,null,
39.31771,26,0.5,null,
39.33427,26,0.5,null,
39.35095,26,0.5,null,
39.36766,26,0.5,null,
39.38437,26,0.5,null,
39.40096,26,0.5,null,
39.41782,26,0.5,null,
39.43422,26,0.5,null,
39.4514,26,0.5,null,
39.46815,26,0.5,null,
39.48481,26,0.5,null,
39.50134,26,0.5,null,
39.51798,26,0.5,null,
39.5347,26,0.5,null,
39.55135,26,0.5,null,
39.56804,26,0.4789474,null,
39.58501,26,0.4789474,null,
39.60111,26,0.4789474,1,
39.61771,26,0.4368421,null,
39.63425,26,0.4368421,null,
39.65106,26,0.3789474,null,
39.66764,26,0.3789474,null,
39.68452,26,0.3789474,null,
39.70095,26,0.3105263,null,
39.71767,26,0.3105263,null,
39.73436,26,0.3105263,null,
39.75114,26,0.2473684,null,
39.76766,26,0.2473684,null,
39.78436,26,0.2473684,null,
39.80103,26,0.1842105,null,
39.81769,26,0.1842105,null,
39.83438,26,0.1842105,null,
39.85093,26,0.131579,2,
39.86772,26,0.131579,null,
39.8844,20,0.08947369,null,
39.90086,20,0.08947369,null,
39.91809,20,0.08947369,null,
39.93473,20,0.08947369,null,
39.95161,20,0.08947369,null,
39.96814,20,0.08947369,null,
39.98489,20,0.05789474,null,
40.00158,20,0.05789474,null,
40.01836,20,0.05789474,null,
40.0347,20,0.0368421,null,
40.05146,20,0.0368421,null,
40.06774,20,0.0368421,null,
40.0843,20,0.02105263,null,
40.10096,20,0.02105263,null,
40.11769,20,0.01578947,null,
40.13435,20,0.01578947,null,
40.15125,21,0.01578947,2,
40.16753,21,0.005263158,null,
40.18435,21,0.005263158,null,
40.2011,21,0.005263158,null,
40.21793,21,0.005263158,null,
40.23463,21,0.005263158,null,
40.2512,21,0.005263158,null,
40.26779,21,0.005263158,null,
40.28435,21,0.005263158,null,
40.30113,21,0.005263158,null,
40.31778,21,0,null,
40.3344,21,0,null,
40.35118,21,0,null,
40.36767,21,0,null,
40.38457,21,0,null,
40.40104,21,0,null,
40.41802,21,0,null,
40.43468,21,0,null,
40.45164,21,0,null,
40.46813,21,0,null,
40.48481,21,0,null,
40.50181,21,0,null,
40.51823,21,0,null,
40.53475,21,0,null,
40.55159,21,0,null,
40.5679,21,0,null,
40.58445,21,0,null,
40.60122,21,0,null,
40.6181,21,0,null,
40.63448,21,0,null,
40.65105,21,0,null,
40.66784,21,0,null,
40.68438,22,0,2,
40.70102,22,0,null,
40.7179,22,0,null,
40.73441,22,0.005263158,null,
40.75121,22,0.005263158,null,
40.76783,22,0.01578947,null,
40.78431,22,0.01578947,null,
40.80124,22,0.01578947,null,
40.81776,22,0.02631579,null,
40.83433,22,0.02631579,null,
40.85125,22,0.02631579,null,
40.86773,22,0.04736842,null,
40.88478,22,0.04736842,null,
40.90168,22,0.04736842,null,
40.91821,22,0.07894737,null,
40.93485,22,0.07894737,null,
40.95184,22,0.07894737,null,
40.96848,22,0.1157895,null,
40.98487,22,0.1157895,null,
41.00161,22,0.1684211,null,
41.01796,23,0.1684211,1,
41.03447,23,0.1684211,null,
41.05113,23,0.1684211,null,
41.06789,23,0.1684211,null,
41.08459,23,0.2210526,null,
41.10105,23,0.2210526,null,
41.11786,23,0.2210526,null,
41.13444,23,0.2736842,null,
41.15107,23,0.2736842,null,
41.16791,23,0.2736842,null,
41.18462,24,0.3157895,0,
41.20107,24,0.3157895,null,
41.21785,24,0.3157895,null,
41.2344,24,0.3631579,null,
41.25123,24,0.3631579,null,
41.26774,24,0.4,null,
41.28444,24,0.4,null,
41.30124,24,0.4,null,
41.31778,24,0.4421053,null,
41.33445,24,0.4421053,null,
41.35157,24,0.4421053,null,
41.36823,24,0.4894737,null,
41.38485,24,0.4894737,null,
41.40167,24,0.4894737,null,
41.41864,24,0.5,null,
41.43496,24,0.5,null,
41.45168,24,0.5,null,
41.46812,24,0.5,null,
41.48483,24,0.5,null,
41.50121,24,0.5,null,
41.51787,24,0.5,null,
41.53479,24,0.5,null,
41.55114,24,0.5,null,
41.5677,24,0.5,null,
41.58501,24,0.5,null,
41.60116,24,0.5,null,
41.6177,24,0.5,null,
41.6345,24,0.5,null,
41.65123,25,0.5,0,
41.66786,25,0.5,null,
41.68454,25,0.5,null,
41.70103,25,0.5,null,
41.71803,25,0.5,null,
41.73447,25,0.5,null,
41.75101,25,0.5,null,
41.76785,25,0.5,null,
41.78462,25,0.5,null,
41.80113,25,0.5,null,
41.81833,25,0.5,null,
41.83496,25,0.5,null,
41.85162,25,0.5,null,
41.86812,25,0.5,null,
41.88495,25,0.5,null,
41.90149,25,0.5,null,
41.91804,25,0.5,null,
41.93481,25,0.5,null,
41.95153,25,0.5,null,
41.9678,25,0.5,null,
41.98449,25,0.5,null,
42.00145,25,0.5,null,
42.01802,25,0.5,null,
42.0346,25,0.5,null,
42.05117,25,0.5,null,
42.06782,25,0.5,null,
42.08458,25,0.5,null,
42.10115,25,0.5,null,
42.11775,25,0.5,null,
42.13478,25,0.5,null,
42.15116,26,0.5,0,
42.16764,26,0.5,null,
42.18452,26,0.5,null,
42.20121,26,0.5,null,
42.2179,26,0.5,null,
42.23454,26,0.5,null,
42.25122,26,0.5,null,
42.26793,26,0.5,null,
42.28453,26,0.5,null,
42.30162,26,0.5,null,
42.31825,26,0.5,null,
42.33493,26,0.5,null,
42.35141,26,0.5,null,
42.36817,26,0.5,null,
42.3856,26,0.5,null,
42.40151,26,0.5,null,
42.41829,26,0.4894737,null,
42.43506,26,0.4894737,null,
42.45157,26,0.4894737,null,
42.46792,26,0.4526316,null,
42.4849,26,0.4526316,null,
42.50125,26,0.4526316,null,
42.51801,26,0.4052632,null,
42.53471,26,0.4052632,null,
42.55188,26,0.3473684,null,
42.56774,26,0.3473684,null,
42.58464,26,0.3473684,null,
42.60124,26,0.2894737,null,
42.61809,27,0.2894737,1,
42.63467,27,0.2894737,null,
42.6512,27,0.2315789,null,
42.66782,27,0.2315789,null,
42.68454,27,0.2315789,null,
42.70118,27,0.1736842,null,
42.71786,27,0.1736842,null,
42.73457,27,0.1736842,null,
42.75133,27,0.1736842,null,
42.76801,27,0.1736842,null,
42.78485,28,0.1736842,2,
42.80165,28,0.1210526,null,
42.81829,28,0.1210526,null,
42.83497,28,0.07894737,null,
42.85153,28,0.07894737,null,
42.86849,28,0.07894737,null,
42.8849,28,0.05263158,null,
42.90166,28,0.05263158,null,
42.91828,28,0.05263158,null,
42.93467,28,0.03157895,null,
42.95138,28,0.03157895,null,
42.96799,28,0.03157895,null,
42.98497,28,0.02105263,null,
43.00145,28,0.02105263,null,
43.01806,28,0.01052632,null,
43.03456,28,0.01052632,null,
43.0514,28,0.01052632,null,
43.06789,28,0.005263158,null,
43.08452,28,0.005263158,null,
43.10151,28,0.005263158,null,
43.1179,28,0,null,
43.13464,28,0,null,
43.15131,28,0,null,
43.16792,28,0,null,
43.1846,29,0,2,
43.20124,29,0,null,
43.21787,29,0,null,
43.23467,29,0,null,
43.2513,29,0,null,
43.268,29,0,null,
43.2849,29,0,null,
43.30181,29,0,null,
43.31845,29,0,null,
43.33488,29,0,null,
43.35169,29,0,null,
43.36831,29,0,null,
43.38501,29,0,null,
43.40165,29,0,null,
43.41805,29,0,null,
43.43474,29,0,null,
43.45118,29,0,null,
43.46793,29,0,null,
43.48462,29,0.005263158,null,
43.5012,29,0.005263158,null,
43.51796,29,0.005263158,null,
43.53464,29,0.005263158,null,
43.55127,29,0.005263158,null,
43.56807,29,0.01052632,null,
43.58461,29,0.01052632,null,
43.60132,29,0.01052632,null,
43.61797,29,0.01578947,null,
43.63462,29,0.01578947,null,
43.65137,29,0.01578947,null,
43.66795,29,0.03157895,null,
43.68463,30,0.03157895,2,
43.70138,30,0.05263158,null,
43.71774,30,0.05263158,null,
43.73503,30,0.05263158,null,
43.75171,30,0.08421053,null,
43.76853,30,0.08421053,null,
43.78519,30,0.08421053,null,
43.80178,30,0.1210526,null,
43.81834,30,0.1210526,null,
43.83502,30,0.1210526,null,
43.85186,30,0.1210526,null,
43.8684,30,0.1210526,null,
43.88465,30,0.1210526,null,
43.90148,30,0.1684211,null,
43.91788,30,0.1684211,null,
43.93494,31,0.2157895,1,
43.95123,31,0.2157895,null,
43.96803,31,0.2157895,null,
43.98462,31,0.2631579,null,
44.00121,31,0.2631579,null,
44.018,31,0.2631579,null,
44.03476,31,0.3105263,null,
44.05125,31,0.3105263,null,
44.06799,31,0.3105263,null,
44.08469,31,0.3631579,null,
44.10127,31,0.3631579,null,
44.118,31,0.3631579,null,
44.13474,31,0.4157895,null,
44.15133,31,0.4157895,null,
44.16801,31,0.4526316,null,
44.1847,32,0.4526316,0,
44.20179,32,0.4526316,null,
44.21832,32,0.4894737,null,
44.23503,32,0.4894737,null,
44.25173,32,0.4894737,null,
44.26843,32,0.5,null,
44.2854,32,0.5,null,
44.30186,32,0.5,null,
44.31842,32,0.5,null,
44.33497,32,0.5,null,
44.35171,32,0.5,null,
44.3678,32,0.5,null,
44.38485,32,0.5,null,
44.40151,32,0.5,null,
44.41784,32,0.5,null,
44.43472,32,0.5,null,
44.45134,32,0.5,null,
44.46793,32,0.5,null,
44.48475,32,0.5,null,
44.50146,32,0.5,null,
44.51793,32,0.5,null,
44.53477,32,0.5,null,
44.55144,32,0.5,null,
44.56809,32,0.5,null,
44.58474,32,0.5,null,
44.60124,32,0.5,null,
44.61805,32,0.5,null,
44.6348,32,0.5,null,
44.6513,33,0.5,0,
44.66808,33,0.5,null,
44.68469,33,0.5,null,
44.70174,33,0.5,null,
44.71835,33,0.5,null,
44.73499,33,0.5,null,
44.75188,33,0.5,null,
44.76838,33,0.5,null,
44.78522,33,0.5,null,
44.80171,33,0.5,null,
44.81832,33,0.5,null,
44.835,33,0.5,null,
44.85143,33,0.5,null,
44.868,33,0.5,null,
44.88506,33,0.5,null,
44.90131,33,0.5,null,
44.91795,33,0.5,null,
44.93492,33,0.5,null,
44.95134,33,0.5,null,
44.96798,33,0.5,null,
44.9847,33,0.5,null,
45.00142,33,0.5,null,
45.01808,33,0.5,null,
45.03489,33,0.5,null,
45.05145,33,0.5,null,
45.06803,33,0.5,null,
45.08464,33,0.5,null,
45.10154,33,0.5,null,
45.11802,33,0.5,null,
45.13477,33,0.5,null,
45.15153,34,0.5,0,
45.16801,34,0.5,null,
45.18505,34,0.5,null,
45.20184,34,0.5,null,
45.21834,34,0.5,null,
45.23541,34,0.5,null,
45.25193,34,0.5,null,
45.26825,34,0.5,null,
45.28516,34,0.5,null,
45.30172,34,0.5,null,
45.31812,34,0.5,null,
45.33474,34,0.5,null,
45.3514,34,0.5,null,
45.36798,34,0.5,null,
45.38477,34,0.5,null,
45.40134,34,0.4789474,null,
45.41801,34,0.4789474,null,
45.4349,34,0.4789474,null,
45.45135,34,0.4526316,null,
45.46811,34,0.4526316,null,
45.48476,34,0.4157895,null,
45.50135,34,0.4157895,null,
45.51811,34,0.4157895,null,
45.53475,34,0.3842105,null,
45.55124,34,0.3842105,null,
45.56811,34,0.3842105,null,
45.58473,34,0.3421053,null,
45.60146,34,0.3421053,null,
45.61809,34,0.3421053,null,
45.63509,34,0.3,1,
45.65188,34,0.3,null,
45.66845,34,0.3,null,
45.68513,34,0.2578947,null,
45.70178,28,0.2578947,null,
45.71829,28,0.2210526,null,
45.73477,28,0.2210526,null,
45.75185,28,0.2210526,null,pulse
45.76841,28,0.2210526,null,
45.78487,28,0.2210526,null,
45.80188,28,0.1789474,null,
45.81827,29,0.1789474,2,
45.83495,29,0.1789474,null,
45.85148,29,0.1473684,null,
45.86807,29,0.1473684,null,
45.88482,29,0.1473684,null,
45.90139,29,0.1157895,null,
45.91804,29,0.1157895,null,
45.93508,29,0.08421053,null,
45.95144,29,0.08421053,null,
45.9682,29,0.08421053,null,
45.98481,29,0.05263158,null,
46.00148,29,0.05263158,null,
46.01814,29,0.05263158,null,
46.03476,29,0.0368421,null,
46.05151,29,0.0368421,null,
